Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0110165	cellular anatomical entity	CELLULAR_COMPONENT	4.368043340334363E-6	5.257002455571505E-10	243	16214	184	22380
[OVER]	GO:0003824	catalytic activity	MOLECULAR_FUNCTION	9.688367196996113E-5	2.3320176187257464E-8	158	9605	269	28989
[OVER]	GO:0005488	binding	MOLECULAR_FUNCTION	1.3856986592491408E-4	5.003124296241933E-8	196	12842	231	25752
[OVER]	GO:0050896	response to stimulus	BIOLOGICAL_PROCESS	3.434648926954181E-4	1.653459586931848E-7	67	3107	360	35487
[OVER]	GO:0043531	ADP binding	MOLECULAR_FUNCTION	3.4926001661135883E-4	2.1016970550689543E-7	20	437	407	38157
[OVER]	GO:0005622	intracellular anatomical structure	CELLULAR_COMPONENT	8.974677547072676E-4	6.480691452934897E-7	163	10504	264	28090
[OVER]	GO:0009987	cellular process	BIOLOGICAL_PROCESS	0.0011954933322204822	1.0071552925193615E-6	194	13171	233	25423
[OVER]	GO:0043229	intracellular organelle	CELLULAR_COMPONENT	0.002203393293434802	2.2264338543791122E-6	140	8837	287	29757
[OVER]	GO:0043226	organelle	CELLULAR_COMPONENT	0.002203393293434802	2.3866337273935758E-6	140	8848	287	29746
[OVER]	GO:0043167	ion binding	MOLECULAR_FUNCTION	0.002639123356586973	3.176222597890207E-6	105	6155	322	32439
[OVER]	GO:0008152	metabolic process	BIOLOGICAL_PROCESS	0.0029198772114732326	3.865525252883085E-6	167	11135	260	27459
[OVER]	GO:0043231	intracellular membrane-bounded organelle	CELLULAR_COMPONENT	0.0037147926564856295	5.3649671293570294E-6	131	8258	296	30336
[OVER]	GO:0043227	membrane-bounded organelle	CELLULAR_COMPONENT	0.0038123575206940054	5.964694640633298E-6	131	8275	296	30319
[OVER]	GO:0050789	regulation of biological process	BIOLOGICAL_PROCESS	0.005065305206051758	8.534633877088051E-6	73	3916	354	34678
[OVER]	GO:0065007	biological regulation	BIOLOGICAL_PROCESS	0.012105789957003022	2.1854236292579776E-5	80	4541	347	34053
[OVER]	GO:0071704	organic substance metabolic process	BIOLOGICAL_PROCESS	0.021612812453540298	4.421925763752378E-5	151	10257	276	28337
[OVER]	GO:0044238	primary metabolic process	BIOLOGICAL_PROCESS	0.021612812453540298	4.2240045411133033E-5	144	9670	283	28924
[OVER]	GO:0048511	rhythmic process	BIOLOGICAL_PROCESS	0.029985501833007754	6.495836237743887E-5	5	34	422	38560
[OVER]	GO:0016491	oxidoreductase activity	MOLECULAR_FUNCTION	0.0306191090087203	7.001601530457163E-5	42	1995	385	36599
[OVER]	GO:0050794	regulation of cellular process	BIOLOGICAL_PROCESS	0.04152858291199315	9.996048360089818E-5	65	3639	362	34955
[OVER]	GO:0051537	2 iron, 2 sulfur cluster binding	MOLECULAR_FUNCTION	0.046352458478471255	1.1715027416631319E-4	5	39	422	38555
