Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0050896,response to stimulus,BIOLOGICAL_PROCESS,0.002068441,5.53E-07,167,3007,715,20227
[OVER],GO:0048511,rhythmic process,BIOLOGICAL_PROCESS,0.002068441,9.86E-07,10,29,872,23205
[OVER],GO:0106311,protein threonine kinase activity,MOLECULAR_FUNCTION,0.002068441,1.09E-06,19,123,863,23111
[OVER],GO:0106310,protein serine kinase activity,MOLECULAR_FUNCTION,0.002068441,1.09E-06,19,123,863,23111
[OVER],GO:0008202,steroid metabolic process,BIOLOGICAL_PROCESS,0.002068441,1.24E-06,17,100,865,23134
[OVER],GO:0043167,ion binding,MOLECULAR_FUNCTION,0.002538168,1.83E-06,290,5970,592,17264
[OVER],GO:0022627,cytosolic small ribosomal subunit,CELLULAR_COMPONENT,0.004268638,3.60E-06,14,74,868,23160
[OVER],GO:0006629,lipid metabolic process,BIOLOGICAL_PROCESS,0.00540259,5.20E-06,63,894,819,22340
[OVER],GO:0006694,steroid biosynthetic process,BIOLOGICAL_PROCESS,0.00692641,9.50E-06,13,70,869,23164
[OVER],GO:0016491,oxidoreductase activity,MOLECULAR_FUNCTION,0.00692641,8.35E-06,112,1925,770,21309
[OVER],GO:0009628,response to abiotic stimulus,BIOLOGICAL_PROCESS,0.00692641,7.73E-06,45,566,837,22668
[OVER],GO:0003824,catalytic activity,MOLECULAR_FUNCTION,0.00692641,1.00E-05,419,9344,463,13890
[OVER],GO:0016126,sterol biosynthetic process,BIOLOGICAL_PROCESS,0.010196886,1.60E-05,10,42,872,23192
[OVER],GO:0016125,sterol metabolic process,BIOLOGICAL_PROCESS,0.012294497,2.07E-05,14,88,868,23146
[OVER],GO:1901617,organic hydroxy compound biosynthetic process,BIOLOGICAL_PROCESS,0.014488787,2.62E-05,18,143,864,23091
[OVER],GO:0007623,circadian rhythm,BIOLOGICAL_PROCESS,0.015742389,3.03E-05,8,27,874,23207
[OVER],GO:0030891,VCB complex,CELLULAR_COMPONENT,0.022508244,4.88E-05,3,0,879,23234
[OVER],GO:0007154,cell communication,BIOLOGICAL_PROCESS,0.022508244,4.62E-05,66,1026,816,22208
[OVER],GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",MOLECULAR_FUNCTION,0.034090907,7.80E-05,10,52,872,23182
[OVER],GO:0000254,C-4 methylsterol oxidase activity,MOLECULAR_FUNCTION,0.040847385,9.83E-05,5,9,877,23225
[OVER],GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MOLECULAR_FUNCTION,0.041197422,1.04E-04,42,578,840,22656
[OVER],GO:0048029,monosaccharide binding,MOLECULAR_FUNCTION,0.042889824,1.14E-04,18,162,864,23072
[OVER],GO:0042542,response to hydrogen peroxide,BIOLOGICAL_PROCESS,0.043792902,1.21E-04,8,34,874,23200
[OVER],GO:0120254,olefinic compound metabolic process,BIOLOGICAL_PROCESS,0.046260242,1.39E-04,6,17,876,23217
[OVER],GO:0015935,small ribosomal subunit,CELLULAR_COMPONENT,0.046260242,1.39E-04,14,107,868,23127
