Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0042651	thylakoid membrane	CELLULAR_COMPONENT	1.6415489600804272E-11	2.6870992962521316E-15	24	286	1047	116519
[OVER]	GO:0009654	photosystem II oxygen evolving complex	CELLULAR_COMPONENT	6.945202047297558E-9	2.2737606964470644E-12	17	170	1054	116635
[OVER]	GO:0009579	thylakoid	CELLULAR_COMPONENT	4.502375747518351E-8	2.2110209923972916E-11	35	958	1036	115847
[OVER]	GO:0015979	photosynthesis	BIOLOGICAL_PROCESS	8.80989784395744E-8	5.768471333414595E-11	35	994	1036	115811
[OVER]	GO:0034357	photosynthetic membrane	CELLULAR_COMPONENT	2.045415051456332E-7	1.6740997310986512E-10	31	827	1040	115978
[OVER]	GO:0009521	photosystem	CELLULAR_COMPONENT	8.900147473535653E-7	8.741346348209841E-10	28	734	1043	116071
[OVER]	GO:0006006	glucose metabolic process	BIOLOGICAL_PROCESS	1.8738746597119516E-6	2.1471799996699397E-9	28	766	1043	116039
[OVER]	GO:0019318	hexose metabolic process	BIOLOGICAL_PROCESS	2.502985855908977E-6	3.2777683495288613E-9	35	1167	1036	115638
[OVER]	GO:0016051	carbohydrate biosynthetic process	BIOLOGICAL_PROCESS	4.644426730792125E-6	9.089901399145852E-9	42	1648	1029	115157
[OVER]	GO:0005996	monosaccharide metabolic process	BIOLOGICAL_PROCESS	4.644426730792125E-6	7.737949562305307E-9	35	1209	1036	115596
[OVER]	GO:0009523	photosystem II	CELLULAR_COMPONENT	4.644426730792125E-6	9.123116839008922E-9	22	519	1049	116286
[OVER]	GO:0015976	carbon utilization	BIOLOGICAL_PROCESS	4.644426730792125E-6	7.049981305473696E-9	20	421	1051	116384
[OVER]	GO:0006457	protein folding	BIOLOGICAL_PROCESS	4.885107048198698E-6	1.0395546182121964E-8	30	936	1041	115869
[OVER]	GO:0019898	extrinsic component of membrane	CELLULAR_COMPONENT	6.4724902963425704E-6	1.4833010991781959E-8	22	534	1049	116271
[OVER]	GO:0016829	lyase activity	MOLECULAR_FUNCTION	9.623939494009404E-6	2.363056022428238E-8	55	2592	1016	114213
[OVER]	GO:0016052	carbohydrate catabolic process	BIOLOGICAL_PROCESS	1.4094276291651054E-5	3.6914130081259924E-8	25	717	1046	116088
[OVER]	GO:1990204	oxidoreductase complex	CELLULAR_COMPONENT	2.8673489113786553E-5	7.97919978612492E-8	19	444	1052	116361
[OVER]	GO:0006757	ATP generation from ADP	BIOLOGICAL_PROCESS	3.226125361310617E-5	1.1782724829951208E-7	20	504	1051	116301
